s_id	sentence	target_tags	opinion_words_tags
train-735	The vibe is very relaxed and cozy , service was great and the food was excellent !	The\O vibe\B is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\O and\O the\O food\O was\O excellent\O !\O	The\O vibe\O is\O very\O relaxed\B and\O cozy\B ,\O service\O was\O great\O and\O the\O food\O was\O excellent\O !\O
train-736	The vibe is very relaxed and cozy , service was great and the food was excellent !	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\B was\O great\O and\O the\O food\O was\O excellent\O !\O	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\B and\O the\O food\O was\O excellent\O !\O
train-737	The vibe is very relaxed and cozy , service was great and the food was excellent !	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\O and\O the\O food\B was\O excellent\O !\O	The\O vibe\O is\O very\O relaxed\O and\O cozy\O ,\O service\O was\O great\O and\O the\O food\O was\O excellent\B !\O
train-738	The anti-pasta was excellent , especially the calamari , as were the filling pasta mains .	The\O anti-pasta\O was\O excellent\O ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\B mains\I .\O	The\O anti-pasta\O was\O excellent\B ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O
train-739	The anti-pasta was excellent , especially the calamari , as were the filling pasta mains .	The\O anti-pasta\B was\O excellent\O ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O	The\O anti-pasta\O was\O excellent\B ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O
train-740	The anti-pasta was excellent , especially the calamari , as were the filling pasta mains .	The\O anti-pasta\O was\O excellent\O ,\O especially\O the\O calamari\B ,\O as\O were\O the\O filling\O pasta\O mains\O .\O	The\O anti-pasta\O was\O excellent\B ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O
train-741	The seafood is amazing , there 's a good wine list , and the ever-changing menu always offers some great surprises .	The\O seafood\O is\O amazing\O ,\O there\O 's\O a\O good\O wine\O list\O ,\O and\O the\O ever-changing\O menu\B always\O offers\O some\O great\O surprises\O .\O	The\O seafood\O is\O amazing\O ,\O there\O 's\O a\O good\O wine\O list\O ,\O and\O the\O ever-changing\B menu\O always\O offers\O some\O great\B surprises\I .\O
train-742	The seafood is amazing , there 's a good wine list , and the ever-changing menu always offers some great surprises .	The\O seafood\B is\O amazing\O ,\O there\O 's\O a\O good\O wine\O list\O ,\O and\O the\O ever-changing\O menu\O always\O offers\O some\O great\O surprises\O .\O	The\O seafood\O is\O amazing\B ,\O there\O 's\O a\O good\O wine\O list\O ,\O and\O the\O ever-changing\O menu\O always\O offers\O some\O great\O surprises\O .\O
train-743	The seafood is amazing , there 's a good wine list , and the ever-changing menu always offers some great surprises .	The\O seafood\O is\O amazing\O ,\O there\O 's\O a\O good\O wine\B list\I ,\O and\O the\O ever-changing\O menu\O always\O offers\O some\O great\O surprises\O .\O	The\O seafood\O is\O amazing\O ,\O there\O 's\O a\O good\B wine\O list\O ,\O and\O the\O ever-changing\O menu\O always\O offers\O some\O great\O surprises\O .\O
train-744	Most importantly , food is excellent .	Most\O importantly\O ,\O food\B is\O excellent\O .\O	Most\O importantly\O ,\O food\O is\O excellent\B .\O
train-745	The pizza was delivered cold and the cheese was n't even fully melted !	The\O pizza\B was\O delivered\O cold\O and\O the\O cheese\O was\O n't\O even\O fully\O melted\O !\O	The\O pizza\O was\O delivered\O cold\B and\O the\O cheese\O was\O n't\O even\O fully\O melted\O !\O
train-746	The pizza was delivered cold and the cheese was n't even fully melted !	The\O pizza\O was\O delivered\O cold\O and\O the\O cheese\B was\O n't\O even\O fully\O melted\O !\O	The\O pizza\O was\O delivered\O cold\O and\O the\O cheese\O was\B n't\I even\I fully\I melted\I !\O
train-747	Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .	Whenever\O you\O need\O a\O Sushi\O fix\O ,\O Mizu\O will\O be\O there\O with\O quality\O fish\B and\O great\O service\O .\O	Whenever\O you\O need\O a\O Sushi\O fix\O ,\O Mizu\O will\O be\O there\O with\O quality\B fish\O and\O great\O service\O .\O
train-748	Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .	Whenever\O you\O need\O a\O Sushi\O fix\O ,\O Mizu\O will\O be\O there\O with\O quality\O fish\O and\O great\O service\B .\O	Whenever\O you\O need\O a\O Sushi\O fix\O ,\O Mizu\O will\O be\O there\O with\O quality\O fish\O and\O great\B service\O .\O
train-749	I can not imagine better Indian food in all of the city .	I\O can\O not\O imagine\O better\O Indian\B food\I in\O all\O of\O the\O city\O .\O	I\O can\O not\O imagine\O better\B Indian\O food\O in\O all\O of\O the\O city\O .\O
train-750	Quite frankly , this is some of the worst sushi I have ever tried .	Quite\O frankly\O ,\O this\O is\O some\O of\O the\O worst\O sushi\B I\O have\O ever\O tried\O .\O	Quite\O frankly\O ,\O this\O is\O some\O of\O the\O worst\B sushi\O I\O have\O ever\O tried\O .\O
train-751	This tiny restaurant is as cozy as it gets , with that certain Parisian flair .	This\O tiny\O restaurant\B is\O as\O cozy\O as\O it\O gets\O ,\O with\O that\O certain\O Parisian\O flair\O .\O	This\O tiny\B restaurant\O is\O as\O cozy\B as\O it\O gets\O ,\O with\O that\O certain\O Parisian\O flair\O .\O
train-752	Food was good not great not worth the wait or another visit	Food\B was\O good\O not\O great\O not\O worth\O the\O wait\O or\O another\O visit\O	Food\O was\O good\B not\B great\I not\B worth\I the\I wait\I or\I another\I visit\I
train-753	Beef noodle soup is good as well .	Beef\B noodle\I soup\I is\O good\O as\O well\O .\O	Beef\O noodle\O soup\O is\O good\B as\O well\O .\O
train-754	Great service , great food .	Great\O service\B ,\O great\O food\O .\O	Great\B service\O ,\O great\O food\O .\O
train-755	Great service , great food .	Great\O service\O ,\O great\O food\B .\O	Great\O service\O ,\O great\B food\O .\O
train-756	This tiny Williamsburg spot is always pleasantly surprising .	This\O tiny\O Williamsburg\B spot\I is\O always\O pleasantly\O surprising\O .\O	This\O tiny\O Williamsburg\O spot\O is\O always\O pleasantly\O surprising\B .\O
train-757	The ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .	The\O ambience\B was\O so\O fun\O ,\O and\O the\O prices\O were\O great\O ,\O on\O top\O of\O the\O fact\O that\O the\O food\O was\O really\O tasty\O .\O	The\O ambience\O was\O so\O fun\B ,\O and\O the\O prices\O were\O great\O ,\O on\O top\O of\O the\O fact\O that\O the\O food\O was\O really\O tasty\O .\O
train-758	The ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .	The\O ambience\O was\O so\O fun\O ,\O and\O the\O prices\O were\O great\O ,\O on\O top\O of\O the\O fact\O that\O the\O food\B was\O really\O tasty\O .\O	The\O ambience\O was\O so\O fun\O ,\O and\O the\O prices\O were\O great\O ,\O on\O top\O of\O the\O fact\O that\O the\O food\O was\O really\O tasty\B .\O
train-759	Our food was great too !	Our\O food\B was\O great\O too\O !\O	Our\O food\O was\O great\B too\O !\O
train-760	I thought this place was totally overrated .	I\O thought\O this\O place\B was\O totally\O overrated\O .\O	I\O thought\O this\O place\O was\O totally\O overrated\B .\O
train-761	Not enough wines by the glass either .	Not\O enough\O wines\B by\I the\I glass\I either\O .\O	Not\B enough\I wines\O by\O the\O glass\O either\O .\O
train-762	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary , and to our surprise it was fantastic .	My\O husband\O and\O I\O thougt\O it\O would\O be\O great\O to\O go\O to\O the\O Jekyll\B and\I Hyde\I Pub\I for\O our\O anniversary\O ,\O and\O to\O our\O surprise\O it\O was\O fantastic\O .\O	My\O husband\O and\O I\O thougt\O it\O would\O be\O great\B to\O go\O to\O the\O Jekyll\O and\O Hyde\O Pub\O for\O our\O anniversary\O ,\O and\O to\O our\O surprise\O it\O was\O fantastic\B .\O
train-763	The dining room is quietly elegant with no music to shout over -- how refreshing !	The\O dining\B room\I is\O quietly\O elegant\O with\O no\O music\O to\O shout\O over\O --\O how\O refreshing\O !\O	The\O dining\O room\O is\O quietly\O elegant\B with\O no\O music\O to\O shout\O over\O --\O how\O refreshing\B !\O
train-764	But the best part about LS is the late night atmosphere , delightfully free of the BTs .	But\O the\O best\O part\O about\O LS\O is\O the\O late\B night\I atmosphere\I ,\O delightfully\O free\O of\O the\O BTs\O .\O	But\O the\O best\B part\O about\O LS\O is\O the\O late\O night\O atmosphere\O ,\O delightfully\O free\O of\O the\O BTs\O .\O
train-765	The food 's as good as ever .	The\O food\B 's\O as\O good\O as\O ever\O .\O	The\O food\O 's\O as\O good\B as\O ever\O .\O
train-766	love the food .	love\O the\O food\B .\O	love\B the\O food\O .\O
train-767	The food is excellent !	The\O food\B is\O excellent\O !\O	The\O food\O is\O excellent\B !\O
train-768	Slightly above average wines start at $ 70+ with only one selection listed at $ 30+ .	Slightly\O above\O average\O wines\B start\O at\O $\O 70+\O with\O only\O one\O selection\O listed\O at\O $\O 30+\O .\O	Slightly\O above\B average\I wines\O start\O at\O $\O 70+\O with\O only\O one\O selection\O listed\O at\O $\O 30+\O .\O
train-769	Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .	Not\O one\O of\O our\O meals\B was\O edible\O -\O bland\O and/or\O made\O with\O weird\O rosemary\O or\O orange\O flavoring\O .\O	Not\O one\O of\O our\O meals\O was\O edible\B -\O bland\O and/or\O made\O with\O weird\O rosemary\O or\O orange\O flavoring\O .\O
train-770	Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .	Not\O one\O of\O our\O meals\O was\O edible\O -\O bland\O and/or\O made\O with\O weird\O rosemary\B or\I orange\I flavoring\I .\O	Not\O one\O of\O our\O meals\O was\O edible\O -\O bland\O and/or\O made\O with\O weird\B rosemary\O or\O orange\O flavoring\O .\O
train-771	Planet Thai is great !	Planet\B Thai\I is\O great\O !\O	Planet\O Thai\O is\O great\B !\O
train-772	From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .	From\O the\O spectacular\O caviar\B to\O the\O hospitable\O waitstaff\O ,\O I\O felt\O like\O royalty\O and\O enjoyed\O every\O second\O of\O it\O .\O	From\O the\O spectacular\B caviar\O to\O the\O hospitable\O waitstaff\O ,\O I\O felt\O like\O royalty\O and\O enjoyed\B every\O second\O of\O it\O .\O
train-773	From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .	From\O the\O spectacular\O caviar\O to\O the\O hospitable\O waitstaff\B ,\O I\O felt\O like\O royalty\O and\O enjoyed\O every\O second\O of\O it\O .\O	From\O the\O spectacular\O caviar\O to\O the\O hospitable\B waitstaff\O ,\O I\O felt\O like\O royalty\O and\O enjoyed\B every\O second\O of\O it\O .\O
train-774	Love YUKA .	Love\O YUKA\B .\O	Love\B YUKA\O .\O
train-775	It 's boring on the inside , and our sushi was pretty below average ... the tuna was soggy and the other rolls had no flavor .	It\O 's\O boring\O on\O the\O inside\O ,\O and\O our\O sushi\B was\O pretty\O below\O average\O ...\O the\O tuna\O was\O soggy\O and\O the\O other\O rolls\O had\O no\O flavor\O .\O	It\O 's\O boring\O on\O the\O inside\O ,\O and\O our\O sushi\O was\O pretty\O below\B average\I ...\O the\O tuna\O was\O soggy\O and\O the\O other\O rolls\O had\O no\O flavor\O .\O
train-776	It 's boring on the inside , and our sushi was pretty below average ... the tuna was soggy and the other rolls had no flavor .	It\O 's\O boring\O on\O the\O inside\O ,\O and\O our\O sushi\O was\O pretty\O below\O average\O ...\O the\O tuna\B was\O soggy\O and\O the\O other\O rolls\O had\O no\O flavor\O .\O	It\O 's\O boring\O on\O the\O inside\O ,\O and\O our\O sushi\O was\O pretty\O below\O average\O ...\O the\O tuna\O was\O soggy\B and\O the\O other\O rolls\O had\O no\O flavor\O .\O
train-777	It 's boring on the inside , and our sushi was pretty below average ... the tuna was soggy and the other rolls had no flavor .	It\O 's\O boring\O on\O the\O inside\O ,\O and\O our\O sushi\O was\O pretty\O below\O average\O ...\O the\O tuna\O was\O soggy\O and\O the\O other\O rolls\B had\O no\O flavor\O .\O	It\O 's\O boring\O on\O the\O inside\O ,\O and\O our\O sushi\O was\O pretty\O below\O average\O ...\O the\O tuna\O was\O soggy\O and\O the\O other\O rolls\O had\O no\B flavor\I .\O
train-778	The food was delicious but do not come here on a empty stomach .	The\O food\B was\O delicious\O but\O do\O not\O come\O here\O on\O a\O empty\O stomach\O .\O	The\O food\O was\O delicious\B but\O do\O not\O come\O here\O on\O a\O empty\O stomach\O .\O
train-779	those rolls were big , but not good and sashimi was n't fresh .	those\O rolls\B were\O big\O ,\O but\O not\O good\O and\O sashimi\O was\O n't\O fresh\O .\O	those\O rolls\O were\O big\B ,\O but\O not\B good\I and\O sashimi\O was\O n't\O fresh\O .\O
train-780	those rolls were big , but not good and sashimi was n't fresh .	those\O rolls\O were\O big\O ,\O but\O not\O good\O and\O sashimi\B was\O n't\O fresh\O .\O	those\O rolls\O were\O big\O ,\O but\O not\O good\O and\O sashimi\O was\B n't\I fresh\I .\O
train-781	The lamb was tender so full of flavor , the dessert was divine ! !	The\O lamb\B was\O tender\O so\O full\O of\O flavor\O ,\O the\O dessert\O was\O divine\O !\O !\O	The\O lamb\O was\O tender\B so\O full\O of\O flavor\O ,\O the\O dessert\O was\O divine\O !\O !\O
train-782	The lamb was tender so full of flavor , the dessert was divine ! !	The\O lamb\O was\O tender\O so\O full\O of\O flavor\O ,\O the\O dessert\B was\O divine\O !\O !\O	The\O lamb\O was\O tender\O so\O full\O of\O flavor\O ,\O the\O dessert\O was\O divine\B !\O !\O
train-783	I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices .	I\O have\O known\O about\O this\O secret\O for\O the\O last\O 13\O years\O ,\O Emilio\O (\O the\O Godfather\O )\O has\O continued\O to\O serve\O food\B and\O wine\O for\O the\O gods\O at\O mortal\O prices\O .\O	I\O have\O known\O about\O this\O secret\O for\O the\O last\O 13\O years\O ,\O Emilio\O (\O the\O Godfather\O )\O has\O continued\O to\O serve\O food\O and\O wine\O for\O the\O gods\O at\O mortal\O prices\O .\O
train-784	I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices .	I\O have\O known\O about\O this\O secret\O for\O the\O last\O 13\O years\O ,\O Emilio\O (\O the\O Godfather\O )\O has\O continued\O to\O serve\O food\O and\O wine\B for\O the\O gods\O at\O mortal\O prices\O .\O	I\O have\O known\O about\O this\O secret\O for\O the\O last\O 13\O years\O ,\O Emilio\O (\O the\O Godfather\O )\O has\O continued\O to\O serve\O food\O and\O wine\O for\O the\O gods\O at\O mortal\O prices\O .\O
train-785	The owner truly caters to all your needs .	The\O owner\B truly\O caters\O to\O all\O your\O needs\O .\O	The\O owner\O truly\O caters\O to\O all\O your\O needs\O .\O
train-786	We took advanatage of the half price sushi deal on saturday so it was well worth it .	We\O took\O advanatage\O of\O the\O half\B price\I sushi\I deal\I on\O saturday\O so\O it\O was\O well\O worth\O it\O .\O	We\O took\O advanatage\O of\O the\O half\O price\O sushi\O deal\O on\O saturday\O so\O it\O was\O well\O worth\B it\O .\O
train-787	The rice to fish ration was also good -- they did n't try to overpack the rice .	The\O rice\B to\I fish\I ration\I was\O also\O good\O --\O they\O did\O n't\O try\O to\O overpack\O the\O rice\O .\O	The\O rice\O to\O fish\O ration\O was\O also\O good\B --\O they\O did\O n't\O try\O to\O overpack\O the\O rice\O .\O
train-788	The food was amazing , and the service was prompt and helpful , but not over-bearing or rushed .	The\O food\O was\O amazing\O ,\O and\O the\O service\B was\O prompt\O and\O helpful\O ,\O but\O not\O over-bearing\O or\O rushed\O .\O	The\O food\O was\O amazing\O ,\O and\O the\O service\O was\O prompt\B and\O helpful\B ,\O but\O not\B over-bearing\I or\I rushed\I .\O
train-789	The food was amazing , and the service was prompt and helpful , but not over-bearing or rushed .	The\O food\B was\O amazing\O ,\O and\O the\O service\O was\O prompt\O and\O helpful\O ,\O but\O not\O over-bearing\O or\O rushed\O .\O	The\O food\O was\O amazing\B ,\O and\O the\O service\O was\O prompt\O and\O helpful\O ,\O but\O not\O over-bearing\O or\O rushed\O .\O
train-790	I was here a few weeks back and we had the worst customer service experience at a restaurant ever .	I\O was\O here\O a\O few\O weeks\O back\O and\O we\O had\O the\O worst\O customer\B service\I experience\O at\O a\O restaurant\O ever\O .\O	I\O was\O here\O a\O few\O weeks\O back\O and\O we\O had\O the\O worst\B customer\O service\O experience\O at\O a\O restaurant\O ever\O .\O
train-791	The food was average to above-average ; the French Onion soup filling yet not overly impressive , and the desserts not brilliant in any way .	The\O food\O was\O average\O to\O above-average\O ;\O the\O French\B Onion\I soup\I filling\O yet\O not\O overly\O impressive\O ,\O and\O the\O desserts\O not\O brilliant\O in\O any\O way\O .\O	The\O food\O was\O average\O to\O above-average\O ;\O the\O French\O Onion\O soup\O filling\O yet\O not\B overly\I impressive\I ,\O and\O the\O desserts\O not\O brilliant\O in\O any\O way\O .\O
train-792	The food was average to above-average ; the French Onion soup filling yet not overly impressive , and the desserts not brilliant in any way .	The\O food\B was\O average\O to\O above-average\O ;\O the\O French\O Onion\O soup\O filling\O yet\O not\O overly\O impressive\O ,\O and\O the\O desserts\O not\O brilliant\O in\O any\O way\O .\O	The\O food\O was\O average\B to\I above-average\I ;\O the\O French\O Onion\O soup\O filling\O yet\O not\O overly\O impressive\O ,\O and\O the\O desserts\O not\O brilliant\O in\O any\O way\O .\O
train-793	The food was average to above-average ; the French Onion soup filling yet not overly impressive , and the desserts not brilliant in any way .	The\O food\O was\O average\O to\O above-average\O ;\O the\O French\O Onion\O soup\O filling\O yet\O not\O overly\O impressive\O ,\O and\O the\O desserts\B not\O brilliant\O in\O any\O way\O .\O	The\O food\O was\O average\O to\O above-average\O ;\O the\O French\O Onion\O soup\O filling\O yet\O not\O overly\O impressive\O ,\O and\O the\O desserts\O not\B brilliant\I in\O any\O way\O .\O
train-794	He offers subpar service and has no personality .	He\O offers\O subpar\O service\B and\O has\O no\O personality\O .\O	He\O offers\O subpar\B service\O and\O has\O no\O personality\O .\O
train-795	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service .	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\O top\O grade\O caviar\B and\O fantastic\O service\O .\O	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\B top\B grade\I caviar\O and\O fantastic\O service\O .\O
train-796	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service .	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\O top\O grade\O caviar\O and\O fantastic\O service\B .\O	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\O top\O grade\O caviar\O and\O fantastic\B service\O .\O
train-797	This place has got to be the best japanese restaurant in the new york area .	This\O place\B has\O got\O to\O be\O the\O best\O japanese\O restaurant\O in\O the\O new\O york\O area\O .\O	This\O place\O has\O got\O to\O be\O the\O best\B japanese\O restaurant\O in\O the\O new\O york\O area\O .\O
train-798	Best Italian food I ever had ( and being Italian , that means alot ) .	Best\O Italian\B food\I I\O ever\O had\O (\O and\O being\O Italian\O ,\O that\O means\O alot\O )\O .\O	Best\B Italian\O food\O I\O ever\O had\O (\O and\O being\O Italian\O ,\O that\O means\O alot\O )\O .\O
train-799	even the wine by the glass was good .	even\O the\O wine\B by\I the\I glass\I was\O good\O .\O	even\O the\O wine\O by\O the\O glass\O was\O good\B .\O
train-800	The food is great and they have a good selecion of wines at reasonable prices .	The\O food\O is\O great\O and\O they\O have\O a\O good\O selecion\O of\O wines\B at\O reasonable\O prices\O .\O	The\O food\O is\O great\O and\O they\O have\O a\O good\B selecion\I of\O wines\O at\O reasonable\O prices\O .\O
train-801	The food is great and they have a good selecion of wines at reasonable prices .	The\O food\B is\O great\O and\O they\O have\O a\O good\O selecion\O of\O wines\O at\O reasonable\O prices\O .\O	The\O food\O is\O great\B and\O they\O have\O a\O good\O selecion\O of\O wines\O at\O reasonable\O prices\O .\O
train-802	The wine the service was very good too .	The\O wine\B the\O service\O was\O very\O good\O too\O .\O	The\O wine\O the\O service\O was\O very\O good\B too\O .\O
train-803	The wine the service was very good too .	The\O wine\O the\O service\B was\O very\O good\O too\O .\O	The\O wine\O the\O service\O was\O very\O good\B too\O .\O
train-804	Service was slow , but the people were friendly .	Service\B was\O slow\O ,\O but\O the\O people\O were\O friendly\O .\O	Service\O was\O slow\B ,\O but\O the\O people\O were\O friendly\O .\O
train-805	Service was slow , but the people were friendly .	Service\O was\O slow\O ,\O but\O the\O people\B were\O friendly\O .\O	Service\O was\O slow\O ,\O but\O the\O people\O were\O friendly\B .\O
train-806	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\O with\O the\O service\O and\O I\O thought\O the\O food\B was\O overated\O and\O on\O the\O pricey\O side\O .\O	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\O with\O the\O service\O and\O I\O thought\O the\O food\O was\O overated\B and\O on\O the\O pricey\B side\O .\O
train-807	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\O with\O the\O service\B and\O I\O thought\O the\O food\O was\O overated\O and\O on\O the\O pricey\O side\O .\O	I\O am\O relatively\O new\O to\O the\O area\O and\O tried\O Pick\O a\O bgel\O on\O 2nd\O and\O was\O disappointed\B with\O the\O service\O and\O I\O thought\O the\O food\O was\O overated\O and\O on\O the\O pricey\O side\O .\O
train-808	The wine list is extensive and can easily hike up an otherwise reasonably priced meal .	The\O wine\B list\I is\O extensive\O and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\O priced\O meal\O .\O	The\O wine\O list\O is\O extensive\B and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\O priced\O meal\O .\O
train-809	The wine list is extensive and can easily hike up an otherwise reasonably priced meal .	The\O wine\O list\O is\O extensive\O and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\O priced\O meal\B .\O	The\O wine\O list\O is\O extensive\O and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\B priced\I meal\O .\O
train-810	the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .	the\O only\O things\O u\O could\O really\O taste\O are\O the\O very\O salty\O soy\B sauce\I (\O even\O its\O low\O sodium\O )\O ,\O the\O vinegar-soaked\O rice\O ,\O and\O the\O scallion\O on\O top\O of\O the\O fish\O .\O	the\O only\O things\O u\O could\O really\O taste\O are\O the\O very\O salty\B soy\O sauce\O (\O even\O its\O low\O sodium\O )\O ,\O the\O vinegar-soaked\O rice\O ,\O and\O the\O scallion\O on\O top\O of\O the\O fish\O .\O
train-811	the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .	the\O only\O things\O u\O could\O really\O taste\O are\O the\O very\O salty\O soy\O sauce\O (\O even\O its\O low\O sodium\O )\O ,\O the\O vinegar-soaked\O rice\B ,\O and\O the\O scallion\O on\O top\O of\O the\O fish\O .\O	the\O only\O things\O u\O could\O really\O taste\O are\O the\O very\O salty\O soy\O sauce\O (\O even\O its\O low\O sodium\O )\O ,\O the\O vinegar-soaked\B rice\O ,\O and\O the\O scallion\O on\O top\O of\O the\O fish\O .\O
train-812	I 've never had bad service and the fish is fresh and delicious .	I\O 've\O never\O had\O bad\O service\O and\O the\O fish\B is\O fresh\O and\O delicious\O .\O	I\O 've\O never\O had\O bad\O service\O and\O the\O fish\O is\O fresh\B and\O delicious\B .\O
train-813	I 've never had bad service and the fish is fresh and delicious .	I\O 've\O never\O had\O bad\O service\B and\O the\O fish\O is\O fresh\O and\O delicious\O .\O	I\O 've\O never\B had\I bad\I service\O and\O the\O fish\O is\O fresh\O and\O delicious\O .\O
train-814	If the weather is nice , try to snag an outside table .	If\O the\O weather\O is\O nice\O ,\O try\O to\O snag\O an\O outside\B table\I .\O	If\O the\O weather\O is\O nice\O ,\O try\O to\O snag\O an\O outside\O table\O .\O
train-815	The service was attentive .	The\O service\B was\O attentive\O .\O	The\O service\O was\O attentive\B .\O
train-816	My wife and I always enjoy the young , not always well trained but nevertheless friendly , staff , all of whom have a story .	My\O wife\O and\O I\O always\O enjoy\O the\O young\O ,\O not\O always\O well\O trained\O but\O nevertheless\O friendly\O ,\O staff\B ,\O all\O of\O whom\O have\O a\O story\O .\O	My\O wife\O and\O I\O always\O enjoy\B the\O young\B ,\O not\B always\I well\I trained\I but\O nevertheless\O friendly\B ,\O staff\O ,\O all\O of\O whom\O have\O a\O story\O .\O
train-817	Bagels are ok , but be sure not to make any special requests !	Bagels\B are\O ok\O ,\O but\O be\O sure\O not\O to\O make\O any\O special\O requests\O !\O	Bagels\O are\O ok\B ,\O but\O be\O sure\O not\O to\O make\O any\O special\O requests\O !\O
train-818	You must try the shrimp appetizers .	You\O must\O try\O the\O shrimp\B appetizers\I .\O	You\O must\O try\B the\O shrimp\O appetizers\O .\O
train-819	Nice atmosphere , the service was very pleasant and the desert was good .	Nice\O atmosphere\B ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\O was\O good\O .\O	Nice\B atmosphere\O ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\O was\O good\O .\O
train-820	Nice atmosphere , the service was very pleasant and the desert was good .	Nice\O atmosphere\O ,\O the\O service\B was\O very\O pleasant\O and\O the\O desert\O was\O good\O .\O	Nice\O atmosphere\O ,\O the\O service\O was\O very\O pleasant\B and\O the\O desert\O was\O good\O .\O
train-821	Nice atmosphere , the service was very pleasant and the desert was good .	Nice\O atmosphere\O ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\B was\O good\O .\O	Nice\O atmosphere\O ,\O the\O service\O was\O very\O pleasant\O and\O the\O desert\O was\O good\B .\O
train-822	Best Reuben sandwich ever !	Best\O Reuben\B sandwich\I ever\O !\O	Best\B Reuben\O sandwich\O ever\O !\O
train-823	Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .	Leon\B is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\O specials\O ,\O a\O warm\O and\O lively\O atmosphere\O .\O	Leon\O is\O an\O East\O Village\O gem\O :\O casual\B but\O hip\B ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\O specials\O ,\O a\O warm\O and\O lively\O atmosphere\O .\O
train-824	Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\O specials\O ,\O a\O warm\O and\O lively\O atmosphere\B .\O	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\O specials\O ,\O a\O warm\B and\O lively\B atmosphere\O .\O
