s_id	sentence	target_tags	opinion_words_tags
train-2033	Very good service and very good prices .	Very\O good\O service\B and\O very\O good\O prices\O .\O	Very\O good\B service\O and\O very\O good\O prices\O .\O
train-2034	Very good service and very good prices .	Very\O good\O service\O and\O very\O good\O prices\B .\O	Very\O good\O service\O and\O very\O good\B prices\O .\O
train-2035	I love the atmorphere @ peep !	I\O love\O the\O atmorphere\B @\O peep\O !\O	I\O love\B the\O atmorphere\O @\O peep\O !\O
train-2036	My husband and I both ordered the Steak , medium .	My\O husband\O and\O I\O both\O ordered\O the\O Steak\B ,\O medium\O .\O	My\O husband\O and\O I\O both\O ordered\O the\O Steak\O ,\O medium\B .\O
train-2037	Do n't dine at Tamarind for the vegetarian dishes , they are simply not up to par with the non-veg selections .	Do\O n't\O dine\O at\O Tamarind\O for\O the\O vegetarian\B dishes\I ,\O they\O are\O simply\O not\O up\O to\O par\O with\O the\O non-veg\O selections\O .\O	Do\O n't\O dine\O at\O Tamarind\O for\O the\O vegetarian\O dishes\O ,\O they\O are\O simply\O not\B up\I to\I par\I with\O the\O non-veg\O selections\O .\O
train-2038	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\B ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O	Delicate\B spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O
train-2039	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\O ,\O onions\B ,\O eggs\O and\O a\O kick-ass\O roti\O .\O	Delicate\B spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O
train-2040	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\O ,\O onions\O ,\O eggs\B and\O a\O kick-ass\O roti\O .\O	Delicate\B spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\O .\O
train-2041	Delicate spices , onions , eggs and a kick-ass roti .	Delicate\O spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\O roti\B .\O	Delicate\O spices\O ,\O onions\O ,\O eggs\O and\O a\O kick-ass\B roti\O .\O
train-2042	Complimentary stuff kept coming , and when the waiter saw me opening a gift , I received my dessert on a plate that had Happy Birthday written on it , with a candlevery nice touch , and attentive staff .	Complimentary\O stuff\B kept\O coming\O ,\O and\O when\O the\O waiter\O saw\O me\O opening\O a\O gift\O ,\O I\O received\O my\O dessert\O on\O a\O plate\O that\O had\O Happy\O Birthday\O written\O on\O it\O ,\O with\O a\O candlevery\O nice\O touch\O ,\O and\O attentive\O staff\O .\O	Complimentary\B stuff\O kept\O coming\O ,\O and\O when\O the\O waiter\O saw\O me\O opening\O a\O gift\O ,\O I\O received\O my\O dessert\O on\O a\O plate\O that\O had\O Happy\O Birthday\O written\O on\O it\O ,\O with\O a\O candlevery\O nice\O touch\O ,\O and\O attentive\O staff\O .\O
train-2043	Complimentary stuff kept coming , and when the waiter saw me opening a gift , I received my dessert on a plate that had Happy Birthday written on it , with a candlevery nice touch , and attentive staff .	Complimentary\O stuff\O kept\O coming\O ,\O and\O when\O the\O waiter\O saw\O me\O opening\O a\O gift\O ,\O I\O received\O my\O dessert\O on\O a\O plate\O that\O had\O Happy\O Birthday\O written\O on\O it\O ,\O with\O a\O candlevery\O nice\O touch\O ,\O and\O attentive\O staff\B .\O	Complimentary\O stuff\O kept\O coming\O ,\O and\O when\O the\O waiter\O saw\O me\O opening\O a\O gift\O ,\O I\O received\O my\O dessert\O on\O a\O plate\O that\O had\O Happy\O Birthday\O written\O on\O it\O ,\O with\O a\O candlevery\O nice\O touch\O ,\O and\O attentive\B staff\O .\O
train-2044	We all ate pasta entre'es , which were great .	We\O all\O ate\O pasta\B entre'es\I ,\O which\O were\O great\O .\O	We\O all\O ate\O pasta\O entre'es\O ,\O which\O were\O great\B .\O
train-2045	The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	The\O food\O inludes\O famous\O scrumptious\O bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\B appetizers\I .\O	The\O food\O inludes\O famous\O scrumptious\B bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\B indian\O appetizers\O .\O
train-2046	The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	The\O food\O inludes\O famous\O scrumptious\O bombay\B style\I chaat\I such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O	The\O food\O inludes\O famous\B scrumptious\B bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O
train-2047	The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	The\O food\O inludes\O famous\O scrumptious\O bombay\O style\O chaat\O such\O as\O bhelpuri\B ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O	The\O food\O inludes\O famous\O scrumptious\B bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O
train-2048	The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	The\O food\O inludes\O famous\O scrumptious\O bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\B and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O	The\O food\O inludes\O famous\O scrumptious\B bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O
train-2049	The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	The\O food\O inludes\O famous\O scrumptious\O bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\B chaats\I ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O	The\O food\O inludes\O famous\O scrumptious\B bombay\O style\O chaat\O such\O as\O bhelpuri\O ,\O sevpuri\O and\O samosa\O chaats\O ,\O as\O well\O as\O other\O great\O indian\O appetizers\O .\O
train-2050	Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $ 30 .	Their\O wines\B by\I the\I glass\I are\O a\O great\O accompaniment\O and\O you\O can\O eat\O like\O a\O king\O with\O wine\O for\O under\O $\O 30\O .\O	Their\O wines\O by\O the\O glass\O are\O a\O great\B accompaniment\O and\O you\O can\O eat\O like\O a\O king\O with\O wine\O for\O under\O $\O 30\O .\O
train-2051	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !	Pizza\O -\O the\O only\O pizza\O in\O NYC\O that\O should\O not\O have\O additional\O toppings\O -\O the\O crust\B tastes\O like\O the\O best\O ,\O freshly\O baked\O bread\O !\O	Pizza\O -\O the\O only\O pizza\O in\O NYC\O that\O should\O not\O have\O additional\O toppings\O -\O the\O crust\O tastes\O like\O the\O best\B ,\O freshly\O baked\O bread\O !\O
train-2052	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !	Pizza\O -\O the\O only\O pizza\O in\O NYC\O that\O should\O not\O have\O additional\O toppings\O -\O the\O crust\O tastes\O like\O the\O best\O ,\O freshly\O baked\O bread\B !\O	Pizza\O -\O the\O only\O pizza\O in\O NYC\O that\O should\O not\O have\O additional\O toppings\O -\O the\O crust\O tastes\O like\O the\O best\O ,\O freshly\B baked\I bread\O !\O
train-2053	There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $ 8 !	There\O was\O a\O great\O deal\O for\O 6\O Blue\B Point\I oysters\I and\O a\O beer\O or\O glass\O of\O wine\O for\O $\O 8\O !\O	There\O was\O a\O great\B deal\O for\O 6\O Blue\O Point\O oysters\O and\O a\O beer\O or\O glass\O of\O wine\O for\O $\O 8\O !\O
train-2054	There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $ 8 !	There\O was\O a\O great\O deal\O for\O 6\O Blue\O Point\O oysters\O and\O a\O beer\B or\O glass\O of\O wine\O for\O $\O 8\O !\O	There\O was\O a\O great\B deal\O for\O 6\O Blue\O Point\O oysters\O and\O a\O beer\O or\O glass\O of\O wine\O for\O $\O 8\O !\O
train-2055	There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $ 8 !	There\O was\O a\O great\O deal\O for\O 6\O Blue\O Point\O oysters\O and\O a\O beer\O or\O glass\B of\I wine\I for\O $\O 8\O !\O	There\O was\O a\O great\B deal\O for\O 6\O Blue\O Point\O oysters\O and\O a\O beer\O or\O glass\O of\O wine\O for\O $\O 8\O !\O
train-2056	We were seated and ignored by waitstaff .	We\O were\O seated\O and\O ignored\O by\O waitstaff\B .\O	We\O were\O seated\O and\O ignored\B by\O waitstaff\O .\O
train-2057	As a long-time patron of Mamoun 's , I always figured that I had found the best late night food spot in the city .	As\O a\O long-time\O patron\O of\O Mamoun\O 's\O ,\O I\O always\O figured\O that\O I\O had\O found\O the\O best\O late\O night\O food\B spot\I in\O the\O city\O .\O	As\O a\O long-time\O patron\O of\O Mamoun\O 's\O ,\O I\O always\O figured\O that\O I\O had\O found\O the\O best\B late\O night\O food\O spot\O in\O the\O city\O .\O
train-2058	While the place is not a hotspot hangout , the drinks are unique and pack a lot of bang for the buck .	While\O the\O place\O is\O not\O a\O hotspot\O hangout\O ,\O the\O drinks\B are\O unique\O and\O pack\O a\O lot\O of\O bang\O for\O the\O buck\O .\O	While\O the\O place\O is\O not\O a\O hotspot\O hangout\O ,\O the\O drinks\O are\O unique\B and\O pack\O a\O lot\O of\O bang\O for\O the\O buck\O .\O
train-2059	Pastrami or corned beef are juicy and piled high ( ask for extra rye bread ) .	Pastrami\B or\I corned\I beef\I are\O juicy\O and\O piled\O high\O (\O ask\O for\O extra\O rye\O bread\O )\O .\O	Pastrami\O or\O corned\O beef\O are\O juicy\B and\O piled\O high\B (\O ask\O for\O extra\O rye\O bread\O )\O .\O
train-2060	The food is terrible and overall , I would have to say avoid at all costs .	The\O food\B is\O terrible\O and\O overall\O ,\O I\O would\O have\O to\O say\O avoid\O at\O all\O costs\O .\O	The\O food\O is\O terrible\B and\O overall\O ,\O I\O would\O have\O to\O say\O avoid\O at\O all\O costs\O .\O
train-2061	Big Wong gets big Ups for a fine establishment .	Big\O Wong\O gets\O big\O Ups\O for\O a\O fine\O establishment\B .\O	Big\O Wong\O gets\O big\O Ups\O for\O a\O fine\B establishment\O .\O
train-2062	Their sake martini is wonderful .	Their\O sake\B martini\I is\O wonderful\O .\O	Their\O sake\O martini\O is\O wonderful\B .\O
train-2063	While certain staples are excellent ( the burger , some of the pastas ) , the food is not really the point .	While\O certain\O staples\O are\O excellent\O (\O the\O burger\B ,\O some\O of\O the\O pastas\O )\O ,\O the\O food\O is\O not\O really\O the\O point\O .\O	While\O certain\O staples\O are\O excellent\B (\O the\O burger\O ,\O some\O of\O the\O pastas\O )\O ,\O the\O food\O is\O not\O really\O the\O point\O .\O
train-2064	While certain staples are excellent ( the burger , some of the pastas ) , the food is not really the point .	While\O certain\O staples\O are\O excellent\O (\O the\O burger\O ,\O some\O of\O the\O pastas\B )\O ,\O the\O food\O is\O not\O really\O the\O point\O .\O	While\O certain\O staples\O are\O excellent\B (\O the\O burger\O ,\O some\O of\O the\O pastas\O )\O ,\O the\O food\O is\O not\O really\O the\O point\O .\O
train-2065	While certain staples are excellent ( the burger , some of the pastas ) , the food is not really the point .	While\O certain\O staples\O are\O excellent\O (\O the\O burger\O ,\O some\O of\O the\O pastas\O )\O ,\O the\O food\B is\O not\O really\O the\O point\O .\O	While\O certain\O staples\O are\O excellent\O (\O the\O burger\O ,\O some\O of\O the\O pastas\O )\O ,\O the\O food\O is\O not\B really\I the\I point\I .\O
train-2066	While certain staples are excellent ( the burger , some of the pastas ) , the food is not really the point .	While\O certain\O staples\B are\O excellent\O (\O the\O burger\O ,\O some\O of\O the\O pastas\O )\O ,\O the\O food\O is\O not\O really\O the\O point\O .\O	While\O certain\O staples\O are\O excellent\B (\O the\O burger\O ,\O some\O of\O the\O pastas\O )\O ,\O the\O food\O is\O not\O really\O the\O point\O .\O
train-2067	Every course was better than the next .	Every\O course\B was\O better\O than\O the\O next\O .\O	Every\O course\O was\O better\B than\O the\O next\O .\O
train-2068	The menu looked good , except for offering the Chilean Sea Bass , but the server does not offer up the specials that were written on the board outside .	The\O menu\B looked\O good\O ,\O except\O for\O offering\O the\O Chilean\O Sea\O Bass\O ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O	The\O menu\O looked\O good\B ,\O except\O for\O offering\O the\O Chilean\O Sea\O Bass\O ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O
train-2069	The menu looked good , except for offering the Chilean Sea Bass , but the server does not offer up the specials that were written on the board outside .	The\O menu\O looked\O good\O ,\O except\O for\O offering\O the\O Chilean\B Sea\I Bass\I ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O	The\O menu\O looked\O good\O ,\O except\B for\O offering\O the\O Chilean\O Sea\O Bass\O ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O
train-2070	Mermaid Inn is an overall good restaurant with really good seafood .	Mermaid\O Inn\O is\O an\O overall\O good\O restaurant\O with\O really\O good\O seafood\B .\O	Mermaid\O Inn\O is\O an\O overall\O good\O restaurant\O with\O really\O good\B seafood\O .\O
train-2071	From beginning appetizers , the scallops were incredible , to the delicious chocolate souffle with rasberry mint sorbet , we were delighted by the taste sensations .	From\O beginning\B appetizers\I ,\O the\O scallops\O were\O incredible\O ,\O to\O the\O delicious\O chocolate\O souffle\O with\O rasberry\O mint\O sorbet\O ,\O we\O were\O delighted\O by\O the\O taste\O sensations\O .\O	From\O beginning\O appetizers\O ,\O the\O scallops\O were\O incredible\B ,\O to\O the\O delicious\O chocolate\O souffle\O with\O rasberry\O mint\O sorbet\O ,\O we\O were\O delighted\O by\O the\O taste\O sensations\O .\O
train-2072	From beginning appetizers , the scallops were incredible , to the delicious chocolate souffle with rasberry mint sorbet , we were delighted by the taste sensations .	From\O beginning\O appetizers\O ,\O the\O scallops\B were\O incredible\O ,\O to\O the\O delicious\O chocolate\O souffle\O with\O rasberry\O mint\O sorbet\O ,\O we\O were\O delighted\O by\O the\O taste\O sensations\O .\O	From\O beginning\O appetizers\O ,\O the\O scallops\O were\O incredible\B ,\O to\O the\O delicious\O chocolate\O souffle\O with\O rasberry\O mint\O sorbet\O ,\O we\O were\O delighted\O by\O the\O taste\O sensations\O .\O
train-2073	From beginning appetizers , the scallops were incredible , to the delicious chocolate souffle with rasberry mint sorbet , we were delighted by the taste sensations .	From\O beginning\O appetizers\O ,\O the\O scallops\O were\O incredible\O ,\O to\O the\O delicious\O chocolate\B souffle\I with\I rasberry\I mint\I sorbet\I ,\O we\O were\O delighted\O by\O the\O taste\O sensations\O .\O	From\O beginning\O appetizers\O ,\O the\O scallops\O were\O incredible\O ,\O to\O the\O delicious\B chocolate\O souffle\O with\O rasberry\O mint\O sorbet\O ,\O we\O were\O delighted\O by\O the\O taste\O sensations\O .\O
train-2074	From beginning appetizers , the scallops were incredible , to the delicious chocolate souffle with rasberry mint sorbet , we were delighted by the taste sensations .	From\O beginning\O appetizers\O ,\O the\O scallops\O were\O incredible\O ,\O to\O the\O delicious\O chocolate\O souffle\O with\O rasberry\O mint\O sorbet\O ,\O we\O were\O delighted\O by\O the\O taste\B sensations\O .\O	From\O beginning\O appetizers\O ,\O the\O scallops\O were\O incredible\O ,\O to\O the\O delicious\O chocolate\O souffle\O with\O rasberry\O mint\O sorbet\O ,\O we\O were\O delighted\B by\O the\O taste\O sensations\O .\O
train-2075	A cheap eat for NYC , but not for dosa .	A\O cheap\O eat\O for\O NYC\O ,\O but\O not\O for\O dosa\B .\O	A\O cheap\O eat\O for\O NYC\O ,\O but\B not\O for\O dosa\O .\O
train-2076	A cheap eat for NYC , but not for dosa .	A\O cheap\O eat\B for\O NYC\O ,\O but\O not\O for\O dosa\O .\O	A\O cheap\B eat\O for\O NYC\O ,\O but\O not\O for\O dosa\O .\O
train-2077	If you 've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer .	If\O you\O 've\O ever\O been\O along\O the\O river\O in\O Weehawken\O you\O have\O an\O idea\O of\O the\O top\O of\O view\B the\O chart\O house\O has\O to\O offer\O .\O	If\O you\O 've\O ever\O been\O along\O the\O river\O in\O Weehawken\O you\O have\O an\O idea\O of\O the\O top\B of\O view\O the\O chart\O house\O has\O to\O offer\O .\O
train-2078	Interesting other dishes for a change include chicken in curry sauce and salmon caserole .	Interesting\O other\O dishes\B for\O a\O change\O include\O chicken\O in\O curry\O sauce\O and\O salmon\O caserole\O .\O	Interesting\B other\O dishes\O for\O a\O change\O include\O chicken\O in\O curry\O sauce\O and\O salmon\O caserole\O .\O
train-2079	Interesting other dishes for a change include chicken in curry sauce and salmon caserole .	Interesting\O other\O dishes\O for\O a\O change\O include\O chicken\B in\I curry\I sauce\I and\O salmon\O caserole\O .\O	Interesting\B other\O dishes\O for\O a\O change\O include\O chicken\O in\O curry\O sauce\O and\O salmon\O caserole\O .\O
train-2080	Interesting other dishes for a change include chicken in curry sauce and salmon caserole .	Interesting\O other\O dishes\O for\O a\O change\O include\O chicken\O in\O curry\O sauce\O and\O salmon\B caserole\I .\O	Interesting\B other\O dishes\O for\O a\O change\O include\O chicken\O in\O curry\O sauce\O and\O salmon\O caserole\O .\O
train-2081	I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .	I\O had\O their\O eggs\B benedict\I for\O brunch\O ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\B in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O
train-2082	I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\B sauce\I completely\O that\O was\O how\O failed\O it\O was\O .\O	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\B it\O was\O .\O
train-2083	I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .	I\O had\O their\O eggs\O benedict\O for\O brunch\B ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\B in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O
train-2084	This is the perfect spot for meeting friends , having lunch , dinner , pre-theatre or after-theatre drinks !	This\O is\O the\O perfect\O spot\B for\O meeting\O friends\O ,\O having\O lunch\O ,\O dinner\O ,\O pre-theatre\O or\O after-theatre\O drinks\O !\O	This\O is\O the\O perfect\B spot\O for\O meeting\O friends\O ,\O having\O lunch\O ,\O dinner\O ,\O pre-theatre\O or\O after-theatre\O drinks\O !\O
train-2085	I understand the area and folks you need not come here for the romantic , alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods , the tastes , the experiance .	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\B or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\B ,\O alluring\B ambiance\O or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O
train-2086	I understand the area and folks you need not come here for the romantic , alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods , the tastes , the experiance .	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\O star\O service\B featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\B star\I service\O featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O
train-2087	I understand the area and folks you need not come here for the romantic , alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods , the tastes , the experiance .	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\B ,\O the\O tastes\O ,\O the\O experiance\O .\O	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\B foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O
train-2088	I understand the area and folks you need not come here for the romantic , alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods , the tastes , the experiance .	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\B and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\B maze\I of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O
train-2089	I understand the area and folks you need not come here for the romantic , alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods , the tastes , the experiance .	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\O maze\O of\O captain\O and\O back\B waiters\I -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O	I\O understand\O the\O area\O and\O folks\O you\O need\O not\O come\O here\O for\O the\O romantic\O ,\O alluring\O ambiance\O or\O the\O five\O star\O service\O featuring\O a\O sommlier\O and\O a\O complicated\B maze\I of\O captain\O and\O back\O waiters\O -\O you\O come\O for\O the\O authentic\O foods\O ,\O the\O tastes\O ,\O the\O experiance\O .\O
train-2090	All conveniently delivered right to the door .	All\O conveniently\O delivered\B right\O to\O the\O door\O .\O	All\O conveniently\B delivered\O right\O to\O the\O door\O .\O
train-2091	The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it , they graciously provided me with ONE piece of poorly cooked potato .	The\O mussaman\B curry\I that\O I\O ordered\O was\O as\O thin\O as\O water\O and\O aside\O from\O the\O poorly\O fried\O tofu\O that\O I\O ordered\O in\O it\O ,\O they\O graciously\O provided\O me\O with\O ONE\O piece\O of\O poorly\O cooked\O potato\O .\O	The\O mussaman\O curry\O that\O I\O ordered\O was\O as\O thin\B as\O water\O and\O aside\O from\O the\O poorly\O fried\O tofu\O that\O I\O ordered\O in\O it\O ,\O they\O graciously\O provided\O me\O with\O ONE\O piece\O of\O poorly\O cooked\O potato\O .\O
train-2092	The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it , they graciously provided me with ONE piece of poorly cooked potato .	The\O mussaman\O curry\O that\O I\O ordered\O was\O as\O thin\O as\O water\O and\O aside\O from\O the\O poorly\O fried\B tofu\I that\O I\O ordered\O in\O it\O ,\O they\O graciously\O provided\O me\O with\O ONE\O piece\O of\O poorly\O cooked\O potato\O .\O	The\O mussaman\O curry\O that\O I\O ordered\O was\O as\O thin\O as\O water\O and\O aside\O from\O the\O poorly\B fried\O tofu\O that\O I\O ordered\O in\O it\O ,\O they\O graciously\O provided\O me\O with\O ONE\O piece\O of\O poorly\O cooked\O potato\O .\O
train-2093	The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it , they graciously provided me with ONE piece of poorly cooked potato .	The\O mussaman\O curry\O that\O I\O ordered\O was\O as\O thin\O as\O water\O and\O aside\O from\O the\O poorly\O fried\O tofu\O that\O I\O ordered\O in\O it\O ,\O they\O graciously\O provided\O me\O with\O ONE\O piece\O of\O poorly\O cooked\O potato\B .\O	The\O mussaman\O curry\O that\O I\O ordered\O was\O as\O thin\O as\O water\O and\O aside\O from\O the\O poorly\O fried\O tofu\O that\O I\O ordered\O in\O it\O ,\O they\O graciously\O provided\O me\O with\O ONE\O piece\O of\O poorly\B cooked\I potato\O .\O
train-2094	We had a wonderful meal at Naples 45 a month ago on a visit to NYC .	We\O had\O a\O wonderful\O meal\B at\O Naples\O 45\O a\O month\O ago\O on\O a\O visit\O to\O NYC\O .\O	We\O had\O a\O wonderful\B meal\O at\O Naples\O 45\O a\O month\O ago\O on\O a\O visit\O to\O NYC\O .\O
train-2095	From the terrible service , to the bland food , not to mention the unaccommodating managers , the overall experience was horrible .	From\O the\O terrible\O service\B ,\O to\O the\O bland\O food\O ,\O not\O to\O mention\O the\O unaccommodating\O managers\O ,\O the\O overall\O experience\O was\O horrible\O .\O	From\O the\O terrible\B service\O ,\O to\O the\O bland\O food\O ,\O not\O to\O mention\O the\O unaccommodating\O managers\O ,\O the\O overall\O experience\O was\O horrible\O .\O
train-2096	From the terrible service , to the bland food , not to mention the unaccommodating managers , the overall experience was horrible .	From\O the\O terrible\O service\O ,\O to\O the\O bland\O food\B ,\O not\O to\O mention\O the\O unaccommodating\O managers\O ,\O the\O overall\O experience\O was\O horrible\O .\O	From\O the\O terrible\O service\O ,\O to\O the\O bland\B food\O ,\O not\O to\O mention\O the\O unaccommodating\O managers\O ,\O the\O overall\O experience\O was\O horrible\O .\O
