s_id	sentence	target_tags	opinion_words_tags
train-927	It is easy to use , has great screen quality , and every so light weight .	It\O is\O easy\O to\O use\O ,\O has\O great\O screen\B quality\I ,\O and\O every\O so\O light\O weight\O .\O	It\O is\O easy\O to\O use\O ,\O has\O great\B screen\O quality\O ,\O and\O every\O so\O light\O weight\O .\O
train-928	It is easy to use , has great screen quality , and every so light weight .	It\O is\O easy\O to\O use\B ,\O has\O great\O screen\O quality\O ,\O and\O every\O so\O light\O weight\O .\O	It\O is\O easy\B to\O use\O ,\O has\O great\O screen\O quality\O ,\O and\O every\O so\O light\O weight\O .\O
train-929	I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed .	I\O constantly\O had\O to\O send\O my\O laptop\O in\O for\O services\B every\O 3\O months\O and\O it\O always\O seems\O to\O be\O the\O same\O problem\O that\O they\O said\O they\O had\O already\O fixed\O .\O	I\O constantly\O had\O to\O send\O my\O laptop\O in\O for\O services\O every\O 3\O months\O and\O it\O always\O seems\O to\O be\O the\O same\O problem\B that\O they\O said\O they\O had\O already\O fixed\O .\O
train-930	There also seemed to be a problem with the hard disc as certain times windows loads but claims to not be able to find any drivers or files .	There\O also\O seemed\O to\O be\O a\O problem\O with\O the\O hard\B disc\I as\O certain\O times\O windows\O loads\O but\O claims\O to\O not\O be\O able\O to\O find\O any\O drivers\O or\O files\O .\O	There\O also\O seemed\O to\O be\O a\O problem\B with\O the\O hard\O disc\O as\O certain\O times\O windows\O loads\O but\O claims\O to\O not\O be\O able\O to\O find\O any\O drivers\O or\O files\O .\O
train-931	since then i have had minor problems with slow operation .	since\O then\O i\O have\O had\O minor\O problems\O with\O slow\O operation\B .\O	since\O then\O i\O have\O had\O minor\O problems\O with\O slow\B operation\O .\O
train-932	Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good .	Oh\O and\O it\O has\O word\O and\O stuff\O but\O its\O a\O trial\O verion\O so\O after\O about\O a\O month\O or\O so\O when\O you\O go\O to\O open\O it\O it\O asks\O for\O a\O product\O key\O which\O didnt\O come\O with\O the\O computer\O and\O even\O after\O clicking\O cancel\O it\O wont\O let\O you\O use\O it\O at\O all\O I\O use\O the\O old\O word\B processer\I which\O works\O good\O .\O	Oh\O and\O it\O has\O word\O and\O stuff\O but\O its\O a\O trial\O verion\O so\O after\O about\O a\O month\O or\O so\O when\O you\O go\O to\O open\O it\O it\O asks\O for\O a\O product\O key\O which\O didnt\O come\O with\O the\O computer\O and\O even\O after\O clicking\O cancel\O it\O wont\O let\O you\O use\O it\O at\O all\O I\O use\O the\O old\O word\O processer\O which\O works\O good\B .\O
train-933	I already have a HP laptop I bought last year that 's standard size .	I\O already\O have\O a\O HP\O laptop\O I\O bought\O last\O year\O that\O 's\O standard\O size\B .\O	I\O already\O have\O a\O HP\O laptop\O I\O bought\O last\O year\O that\O 's\O standard\B size\O .\O
train-934	I would like at least a 4 hr . battery life .	I\O would\O like\O at\O least\O a\O 4\O hr\O .\O battery\B life\I .\O	I\O would\O like\B at\O least\O a\O 4\O hr\O .\O battery\O life\O .\O
train-935	Like the price and operation .	Like\O the\O price\B and\O operation\O .\O	Like\B the\O price\O and\O operation\O .\O
train-936	Like the price and operation .	Like\O the\O price\O and\O operation\B .\O	Like\B the\O price\O and\O operation\O .\O
train-937	My opinion of Sony has been dropping as fast as the stock market , given their horrible support , but this machine just caused another plunge .	My\O opinion\O of\O Sony\O has\O been\O dropping\O as\O fast\O as\O the\O stock\O market\O ,\O given\O their\O horrible\O support\B ,\O but\O this\O machine\O just\O caused\O another\O plunge\O .\O	My\O opinion\O of\O Sony\O has\O been\O dropping\O as\O fast\O as\O the\O stock\O market\O ,\O given\O their\O horrible\B support\O ,\O but\O this\O machine\O just\O caused\O another\O plunge\O .\O
train-938	The Nortons virus scan is only for a very short time unlike others that usually are good for a year .	The\O Nortons\B virus\I scan\I is\O only\O for\O a\O very\O short\O time\O unlike\O others\O that\O usually\O are\O good\O for\O a\O year\O .\O	The\O Nortons\O virus\O scan\O is\O only\O for\O a\O very\O short\B time\O unlike\O others\O that\O usually\O are\O good\O for\O a\O year\O .\O
train-939	Then I 've fixed the DC jack ( inside the unit ) , rewired the DC jack to the OUTside of the laptop , replaced the power brick .	Then\O I\O 've\O fixed\O the\O DC\B jack\I (\O inside\O the\O unit\O )\O ,\O rewired\O the\O DC\O jack\O to\O the\O OUTside\O of\O the\O laptop\O ,\O replaced\O the\O power\O brick\O .\O	Then\O I\O 've\O fixed\B the\O DC\O jack\O (\O inside\O the\O unit\O )\O ,\O rewired\O the\O DC\O jack\O to\O the\O OUTside\O of\O the\O laptop\O ,\O replaced\O the\O power\O brick\O .\O
train-940	Then I 've fixed the DC jack ( inside the unit ) , rewired the DC jack to the OUTside of the laptop , replaced the power brick .	Then\O I\O 've\O fixed\O the\O DC\O jack\O (\O inside\O the\O unit\O )\O ,\O rewired\O the\O DC\B jack\I to\O the\O OUTside\O of\O the\O laptop\O ,\O replaced\O the\O power\O brick\O .\O	Then\O I\O 've\O fixed\O the\O DC\O jack\O (\O inside\O the\O unit\O )\O ,\O rewired\B the\O DC\O jack\O to\O the\O OUTside\O of\O the\O laptop\O ,\O replaced\O the\O power\O brick\O .\O
train-941	Then I 've fixed the DC jack ( inside the unit ) , rewired the DC jack to the OUTside of the laptop , replaced the power brick .	Then\O I\O 've\O fixed\O the\O DC\O jack\O (\O inside\O the\O unit\O )\O ,\O rewired\O the\O DC\O jack\O to\O the\O OUTside\O of\O the\O laptop\O ,\O replaced\O the\O power\B brick\I .\O	Then\O I\O 've\O fixed\O the\O DC\O jack\O (\O inside\O the\O unit\O )\O ,\O rewired\O the\O DC\O jack\O to\O the\O OUTside\O of\O the\O laptop\O ,\O replaced\B the\O power\O brick\O .\O
train-942	The screen shows great colors .	The\O screen\B shows\O great\O colors\O .\O	The\O screen\O shows\O great\B colors\O .\O
train-943	The screen shows great colors .	The\O screen\O shows\O great\O colors\B .\O	The\O screen\O shows\O great\B colors\O .\O
train-944	As a lifelong Windows user , I was extremely pleased to make the change to Mac .	As\O a\O lifelong\O Windows\B user\O ,\O I\O was\O extremely\O pleased\O to\O make\O the\O change\O to\O Mac\O .\O	As\O a\O lifelong\O Windows\O user\O ,\O I\O was\O extremely\O pleased\B to\O make\O the\O change\O to\O Mac\O .\O
train-945	At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again .	At\O first\O it\O worked\O well\O for\O a\O month\O or\O so\O then\O the\O system\B board\I failed\O and\O I\O send\O it\O in\O to\O toshiba\O some\O complaints\O and\O three\O weeks\O later\O I\O then\O receive\O my\O laptop\O back\O only\O to\O discover\O that\O it\O still\O has\O the\O same\O problem\O so\O now\O I\O have\O to\O send\O it\O back\O again\O to\O get\O it\O fixed\O again\O .\O	At\O first\O it\O worked\O well\O for\O a\O month\O or\O so\O then\O the\O system\O board\O failed\B and\O I\O send\O it\O in\O to\O toshiba\O some\O complaints\O and\O three\O weeks\O later\O I\O then\O receive\O my\O laptop\O back\O only\O to\O discover\O that\O it\O still\O has\O the\O same\O problem\O so\O now\O I\O have\O to\O send\O it\O back\O again\O to\O get\O it\O fixed\O again\O .\O
train-946	I acually believe the issue is with the Nvidia grafics card , but still requires a return .	I\O acually\O believe\O the\O issue\O is\O with\O the\O Nvidia\B grafics\I card\I ,\O but\O still\O requires\O a\O return\O .\O	I\O acually\O believe\O the\O issue\B is\O with\O the\O Nvidia\O grafics\O card\O ,\O but\O still\O requires\O a\O return\O .\O
train-947	The only downfall is the volume control .	The\O only\O downfall\O is\O the\O volume\B control\I .\O	The\O only\O downfall\B is\O the\O volume\O control\O .\O
train-948	Even out of warranty !	Even\O out\O of\O warranty\B !\O	Even\O out\B of\I warranty\O !\O
train-949	I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired .	I\O actually\O contact\O Toshiba\O before\O I\O started\O having\O problem\O and\O was\O given\O run\O around\O after\O I\O supplied\O serial\O number\O in\O order\O to\O delay\O me\O sending\O in\O laptop\O until\O after\O warrenty\B expired\O .\O	I\O actually\O contact\O Toshiba\O before\O I\O started\O having\O problem\O and\O was\O given\O run\O around\O after\O I\O supplied\O serial\O number\O in\O order\O to\O delay\O me\O sending\O in\O laptop\O until\O after\O warrenty\O expired\B .\O
train-950	No , tey do n't even support their own bios and it `` could be a problem with the bios '' How can a company that makes a fairly decent product get away with such insanity ? ? ! !	No\O ,\O tey\O do\O n't\O even\O support\O their\O own\O bios\B and\O it\O ``\O could\O be\O a\O problem\O with\O the\O bios\O ''\O How\O can\O a\O company\O that\O makes\O a\O fairly\O decent\O product\O get\O away\O with\O such\O insanity\O ?\O ?\O !\O !\O	No\O ,\O tey\O do\B n't\I even\I support\I their\O own\O bios\O and\O it\O ``\O could\O be\O a\O problem\O with\O the\O bios\O ''\O How\O can\O a\O company\O that\O makes\O a\O fairly\O decent\O product\O get\O away\O with\O such\O insanity\O ?\O ?\O !\O !\O
train-951	No , tey do n't even support their own bios and it `` could be a problem with the bios '' How can a company that makes a fairly decent product get away with such insanity ? ? ! !	No\O ,\O tey\O do\O n't\O even\O support\O their\O own\O bios\O and\O it\O ``\O could\O be\O a\O problem\O with\O the\O bios\B ''\O How\O can\O a\O company\O that\O makes\O a\O fairly\O decent\O product\O get\O away\O with\O such\O insanity\O ?\O ?\O !\O !\O	No\O ,\O tey\O do\O n't\O even\O support\O their\O own\O bios\O and\O it\O ``\O could\O be\O a\O problem\B with\O the\O bios\O ''\O How\O can\O a\O company\O that\O makes\O a\O fairly\O decent\O product\O get\O away\O with\O such\O insanity\O ?\O ?\O !\O !\O
train-952	It 's also very capable of doing moderate video editing ( although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing ) .	It\O 's\O also\O very\O capable\O of\O doing\O moderate\O video\B editing\I (\O although\O you\O may\O need\O the\O performance\O boost\O of\O the\O larger\O MacBook\O Pros\O for\O heavy\O duty\O mobile\O video\O editing\O )\O .\O	It\O 's\O also\O very\O capable\B of\O doing\O moderate\O video\O editing\O (\O although\O you\O may\O need\O the\O performance\O boost\O of\O the\O larger\O MacBook\O Pros\O for\O heavy\O duty\O mobile\O video\O editing\O )\O .\O
train-953	But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates .	But\O see\O the\O macbook\O pro\O is\O different\O because\O it\O may\O have\O a\O huge\O price\B tag\I but\O it\O comes\O with\O the\O full\O software\O that\O you\O would\O actually\O need\O and\O most\O of\O it\O has\O free\O future\O updates\O .\O	But\O see\O the\O macbook\O pro\O is\O different\O because\O it\O may\O have\O a\O huge\B price\O tag\O but\O it\O comes\O with\O the\O full\O software\O that\O you\O would\O actually\O need\O and\O most\O of\O it\O has\O free\O future\O updates\O .\O
train-954	But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates .	But\O see\O the\O macbook\O pro\O is\O different\O because\O it\O may\O have\O a\O huge\O price\O tag\O but\O it\O comes\O with\O the\O full\O software\B that\O you\O would\O actually\O need\O and\O most\O of\O it\O has\O free\O future\O updates\O .\O	But\O see\O the\O macbook\O pro\O is\O different\O because\O it\O may\O have\O a\O huge\O price\O tag\O but\O it\O comes\O with\O the\O full\B software\O that\O you\O would\O actually\O need\O and\O most\O of\O it\O has\O free\O future\O updates\O .\O
train-955	But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates .	But\O see\O the\O macbook\O pro\O is\O different\O because\O it\O may\O have\O a\O huge\O price\O tag\O but\O it\O comes\O with\O the\O full\O software\O that\O you\O would\O actually\O need\O and\O most\O of\O it\O has\O free\O future\O updates\B .\O	But\O see\O the\O macbook\O pro\O is\O different\O because\O it\O may\O have\O a\O huge\O price\O tag\O but\O it\O comes\O with\O the\O full\O software\O that\O you\O would\O actually\O need\O and\O most\O of\O it\O has\O free\B future\O updates\O .\O
train-956	It is easy to use , good quality and good price .	It\O is\O easy\O to\O use\O ,\O good\O quality\B and\O good\O price\O .\O	It\O is\O easy\O to\O use\O ,\O good\B quality\O and\O good\O price\O .\O
train-957	It is easy to use , good quality and good price .	It\O is\O easy\O to\O use\O ,\O good\O quality\O and\O good\O price\B .\O	It\O is\O easy\O to\O use\O ,\O good\O quality\O and\O good\B price\O .\O
train-958	It is easy to use , good quality and good price .	It\O is\O easy\O to\O use\B ,\O good\O quality\O and\O good\O price\O .\O	It\O is\O easy\B to\O use\O ,\O good\O quality\O and\O good\O price\O .\O
train-959	Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .	Its\O Office\O compatible\O ,\O but\O the\O features\B and\O its\O functioning\O is\O all\O new\O again\O so\O you\O might\O as\O well\O save\O the\O money\O and\O just\O learn\O the\O pre\O installed\O mac\O programs\O .\O	Its\O Office\O compatible\O ,\O but\O the\O features\O and\O its\O functioning\O is\O all\O new\B again\O so\O you\O might\O as\O well\O save\O the\O money\O and\O just\O learn\O the\O pre\O installed\O mac\O programs\O .\O
train-960	Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .	Its\O Office\O compatible\O ,\O but\O the\O features\O and\O its\O functioning\B is\O all\O new\O again\O so\O you\O might\O as\O well\O save\O the\O money\O and\O just\O learn\O the\O pre\O installed\O mac\O programs\O .\O	Its\O Office\O compatible\O ,\O but\O the\O features\O and\O its\O functioning\O is\O all\O new\B again\O so\O you\O might\O as\O well\O save\O the\O money\O and\O just\O learn\O the\O pre\O installed\O mac\O programs\O .\O
train-961	Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .	Its\O Office\B compatible\O ,\O but\O the\O features\O and\O its\O functioning\O is\O all\O new\O again\O so\O you\O might\O as\O well\O save\O the\O money\O and\O just\O learn\O the\O pre\O installed\O mac\O programs\O .\O	Its\O Office\O compatible\B ,\O but\O the\O features\O and\O its\O functioning\O is\O all\O new\O again\O so\O you\O might\O as\O well\O save\O the\O money\O and\O just\O learn\O the\O pre\O installed\O mac\O programs\O .\O
train-962	Really like the textured surface which shows no fingerprints .	Really\O like\O the\O textured\O surface\B which\O shows\O no\O fingerprints\O .\O	Really\O like\B the\O textured\O surface\O which\O shows\O no\O fingerprints\O .\O
train-963	Great product , very easy to use and great graphics .	Great\O product\O ,\O very\O easy\O to\O use\O and\O great\O graphics\B .\O	Great\O product\O ,\O very\O easy\O to\O use\O and\O great\B graphics\O .\O
train-964	Great product , very easy to use and great graphics .	Great\O product\O ,\O very\O easy\O to\O use\B and\O great\O graphics\O .\O	Great\O product\O ,\O very\O easy\B to\O use\O and\O great\O graphics\O .\O
train-965	I am not sure if it was the drive itself , however ;	I\O am\O not\O sure\O if\O it\O was\O the\O drive\B itself\O ,\O however\O ;\O	I\O am\O not\B sure\I if\O it\O was\O the\O drive\O itself\O ,\O however\O ;\O
train-966	GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING ! ! !	GET\O THIS\O COMPUTER\O FOR\O PORTABILITY\O AND\O FAST\O PROCESSING\B !\O !\O !\O	GET\O THIS\O COMPUTER\O FOR\O PORTABILITY\O AND\O FAST\B PROCESSING\O !\O !\O !\O
train-967	Very good quality and well made .	Very\O good\O quality\B and\O well\O made\O .\O	Very\O good\B quality\O and\O well\O made\O .\O
train-968	AND the best part is that it even comes with a free printer ( when they have a certain promotion/offer going , of course ) !	AND\O the\O best\O part\O is\O that\O it\O even\O comes\O with\O a\O free\O printer\B (\O when\O they\O have\O a\O certain\O promotion/offer\O going\O ,\O of\O course\O )\O !\O	AND\O the\O best\O part\O is\O that\O it\O even\O comes\O with\O a\O free\B printer\O (\O when\O they\O have\O a\O certain\O promotion/offer\O going\O ,\O of\O course\O )\O !\O
train-969	I chose the iBookG4 , a laptop that is an attractive computer with a large screen big enough to please anyone .	I\O chose\O the\O iBookG4\O ,\O a\O laptop\O that\O is\O an\O attractive\O computer\O with\O a\O large\O screen\B big\O enough\O to\O please\O anyone\O .\O	I\O chose\O the\O iBookG4\O ,\O a\O laptop\O that\O is\O an\O attractive\B computer\O with\O a\O large\B screen\O big\B enough\O to\O please\O anyone\O .\O
train-970	It 's so much easier to navigate through the operating system , to find files , and it runs a lot faster !	It\O 's\O so\O much\O easier\O to\O navigate\O through\O the\O operating\B system\I ,\O to\O find\O files\O ,\O and\O it\O runs\O a\O lot\O faster\O !\O	It\O 's\O so\O much\O easier\B to\O navigate\O through\O the\O operating\O system\O ,\O to\O find\O files\O ,\O and\O it\O runs\O a\O lot\O faster\O !\O
train-971	It 's so much easier to navigate through the operating system , to find files , and it runs a lot faster !	It\O 's\O so\O much\O easier\O to\O navigate\O through\O the\O operating\O system\O ,\O to\O find\O files\O ,\O and\O it\O runs\B a\O lot\O faster\O !\O	It\O 's\O so\O much\O easier\O to\O navigate\O through\O the\O operating\O system\O ,\O to\O find\O files\O ,\O and\O it\O runs\O a\O lot\O faster\B !\O
train-972	It 's so much easier to navigate through the operating system , to find files , and it runs a lot faster !	It\O 's\O so\O much\O easier\O to\O navigate\B through\O the\O operating\O system\O ,\O to\O find\O files\O ,\O and\O it\O runs\O a\O lot\O faster\O !\O	It\O 's\O so\O much\O easier\B to\O navigate\O through\O the\O operating\O system\O ,\O to\O find\O files\O ,\O and\O it\O runs\O a\O lot\O faster\O !\O
train-973	It 's so much easier to navigate through the operating system , to find files , and it runs a lot faster !	It\O 's\O so\O much\O easier\O to\O navigate\O through\O the\O operating\O system\O ,\O to\O find\B files\I ,\O and\O it\O runs\O a\O lot\O faster\O !\O	It\O 's\O so\O much\O easier\O to\O navigate\O through\O the\O operating\O system\O ,\O to\O find\O files\O ,\O and\O it\O runs\O a\O lot\O faster\B !\O
train-974	I love the solid machined aluminum frame , and the keyboard is the best of any laptop I 've used .	I\O love\O the\O solid\O machined\B aluminum\I frame\I ,\O and\O the\O keyboard\O is\O the\O best\O of\O any\O laptop\O I\O 've\O used\O .\O	I\O love\B the\O solid\B machined\O aluminum\O frame\O ,\O and\O the\O keyboard\O is\O the\O best\O of\O any\O laptop\O I\O 've\O used\O .\O
train-975	I love the solid machined aluminum frame , and the keyboard is the best of any laptop I 've used .	I\O love\O the\O solid\O machined\O aluminum\O frame\O ,\O and\O the\O keyboard\B is\O the\O best\O of\O any\O laptop\O I\O 've\O used\O .\O	I\O love\O the\O solid\O machined\O aluminum\O frame\O ,\O and\O the\O keyboard\O is\O the\O best\B of\O any\O laptop\O I\O 've\O used\O .\O
train-976	the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming .	the\O size\B of\O has\O actually\O help\O me\O out\O quite\O a\O bit\O by\O me\O being\O able\O to\O fit\O it\O in\O an\O already\O full\O backpack\O and\O to\O use\O it\O at\O a\O resturant\O where\O the\O food\O on\O the\O table\O is\O always\O so\O space\O consuming\O .\O	the\O size\O of\O has\O actually\O help\O me\O out\O quite\O a\O bit\O by\O me\O being\O able\B to\I fit\I it\O in\O an\O already\O full\O backpack\O and\O to\O use\O it\O at\O a\O resturant\O where\O the\O food\O on\O the\O table\O is\O always\O so\O space\O consuming\O .\O
train-977	In November my computer messed up entirely and would n't power on after intalling a Windows update , I had to have my HD flashed and lost EVERYTHING on it , including my school assignments and irriplaceable pictures that were only in digital format and several other things , when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history .	In\O November\O my\O computer\O messed\O up\O entirely\O and\O would\O n't\O power\O on\O after\O intalling\O a\O Windows\B update\I ,\O I\O had\O to\O have\O my\O HD\O flashed\O and\O lost\O EVERYTHING\O on\O it\O ,\O including\O my\O school\O assignments\O and\O irriplaceable\O pictures\O that\O were\O only\O in\O digital\O format\O and\O several\O other\O things\O ,\O when\O this\O update\O was\O installed\O for\O some\O reason\O I\O was\O unable\O to\O roll\O back\O the\O drivers\O and\O everything\O to\O an\O earlier\O working\O condition\O because\O when\O the\O update\O was\O installed\O it\O deleted\O my\O history\O .\O	In\O November\O my\O computer\O messed\B up\I entirely\O and\O would\O n't\O power\O on\O after\O intalling\O a\O Windows\O update\O ,\O I\O had\O to\O have\O my\O HD\O flashed\O and\O lost\O EVERYTHING\O on\O it\O ,\O including\O my\O school\O assignments\O and\O irriplaceable\O pictures\O that\O were\O only\O in\O digital\O format\O and\O several\O other\O things\O ,\O when\O this\O update\O was\O installed\O for\O some\O reason\O I\O was\O unable\O to\O roll\O back\O the\O drivers\O and\O everything\O to\O an\O earlier\O working\O condition\O because\O when\O the\O update\O was\O installed\O it\O deleted\O my\O history\O .\O
train-978	I continued to take the computer in AGAIN and they replaced the hard drive and mother board yet again .	I\O continued\O to\O take\O the\O computer\O in\O AGAIN\O and\O they\O replaced\O the\O hard\B drive\I and\O mother\O board\O yet\O again\O .\O	I\O continued\O to\O take\O the\O computer\O in\O AGAIN\O and\O they\O replaced\B the\O hard\O drive\O and\O mother\O board\O yet\O again\O .\O
train-979	I continued to take the computer in AGAIN and they replaced the hard drive and mother board yet again .	I\O continued\O to\O take\O the\O computer\O in\O AGAIN\O and\O they\O replaced\O the\O hard\O drive\O and\O mother\B board\I yet\O again\O .\O	I\O continued\O to\O take\O the\O computer\O in\O AGAIN\O and\O they\O replaced\B the\O hard\O drive\O and\O mother\O board\O yet\O again\O .\O
train-980	Just keep in mind the graphics is not dedicated so loading the movie almost took a minute , but it ran fairly smooth for a non-dedicated graphics card .	Just\O keep\O in\O mind\O the\O graphics\B is\O not\O dedicated\O so\O loading\O the\O movie\O almost\O took\O a\O minute\O ,\O but\O it\O ran\O fairly\O smooth\O for\O a\O non-dedicated\O graphics\O card\O .\O	Just\O keep\O in\O mind\O the\O graphics\O is\O not\B dedicated\I so\O loading\O the\O movie\O almost\O took\O a\O minute\O ,\O but\O it\O ran\O fairly\O smooth\O for\O a\O non-dedicated\O graphics\O card\O .\O
train-981	Just keep in mind the graphics is not dedicated so loading the movie almost took a minute , but it ran fairly smooth for a non-dedicated graphics card .	Just\O keep\O in\O mind\O the\O graphics\O is\O not\O dedicated\O so\O loading\O the\O movie\O almost\O took\O a\O minute\O ,\O but\O it\O ran\O fairly\O smooth\O for\O a\O non-dedicated\B graphics\I card\I .\O	Just\O keep\O in\O mind\O the\O graphics\O is\O not\O dedicated\O so\O loading\O the\O movie\O almost\O took\O a\O minute\O ,\O but\O it\O ran\O fairly\O smooth\B for\O a\O non-dedicated\O graphics\O card\O .\O
train-982	Needs longer lasting battery , More than 1 to 2 Hrs .	Needs\O longer\O lasting\O battery\B ,\O More\O than\O 1\O to\O 2\O Hrs\O .\O	Needs\O longer\B lasting\O battery\O ,\O More\O than\O 1\O to\O 2\O Hrs\O .\O
train-983	Battery life could be better but overall for the price and Toshiba 's reputation for laptops it 's great !	Battery\B life\I could\O be\O better\O but\O overall\O for\O the\O price\O and\O Toshiba\O 's\O reputation\O for\O laptops\O it\O 's\O great\O !\O	Battery\O life\O could\B be\I better\I but\O overall\O for\O the\O price\O and\O Toshiba\O 's\O reputation\O for\O laptops\O it\O 's\O great\O !\O
train-984	Battery life could be better but overall for the price and Toshiba 's reputation for laptops it 's great !	Battery\O life\O could\O be\O better\O but\O overall\O for\O the\O price\B and\O Toshiba\O 's\O reputation\O for\O laptops\O it\O 's\O great\O !\O	Battery\O life\O could\O be\O better\O but\O overall\O for\O the\O price\O and\O Toshiba\O 's\O reputation\O for\O laptops\O it\O 's\O great\B !\O
train-985	It played various games without problems and ran aero smoothly and flawlessly .	It\O played\O various\O games\O without\O problems\O and\O ran\O aero\B smoothly\O and\O flawlessly\O .\O	It\O played\O various\O games\O without\O problems\O and\O ran\O aero\O smoothly\B and\O flawlessly\B .\O
train-986	It played various games without problems and ran aero smoothly and flawlessly .	It\O played\O various\O games\B without\O problems\O and\O ran\O aero\O smoothly\O and\O flawlessly\O .\O	It\O played\O various\O games\O without\B problems\I and\O ran\O aero\O smoothly\O and\O flawlessly\O .\O
train-987	The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV .	The\O notebook\O is\O lacking\O a\O HDMI\B port\I and\O a\O S-video\O port\O that\O would\O enable\O one\O to\O hook\O it\O to\O a\O TV\O .\O	The\O notebook\O is\O lacking\B a\O HDMI\O port\O and\O a\O S-video\O port\O that\O would\O enable\O one\O to\O hook\O it\O to\O a\O TV\O .\O
train-988	The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV .	The\O notebook\O is\O lacking\O a\O HDMI\O port\O and\O a\O S-video\B port\I that\O would\O enable\O one\O to\O hook\O it\O to\O a\O TV\O .\O	The\O notebook\O is\O lacking\B a\O HDMI\O port\O and\O a\O S-video\O port\O that\O would\O enable\O one\O to\O hook\O it\O to\O a\O TV\O .\O
train-989	I was a little weary at purchasing another 13 '' macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around .	I\O was\O a\O little\O weary\O at\O purchasing\O another\O 13\O ''\O macbook\O almost\O 2\O years\O later\O but\O t\O looks\O like\O the\O newer\O macbooks\O have\O gotten\O its\O current\O line\O of\O graphics\B cards\I in\O order\O this\O time\O around\O .\O	I\O was\O a\O little\O weary\O at\O purchasing\O another\O 13\O ''\O macbook\O almost\O 2\O years\O later\O but\O t\O looks\O like\O the\O newer\O macbooks\O have\O gotten\O its\O current\O line\O of\O graphics\O cards\O in\B order\I this\O time\O around\O .\O
train-990	I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company .	I\O will\O never\O buy\O another\O computer\O from\O Dell\O ever\O again\O do\O to\O how\O awful\O it\O worked\O and\O how\O I\O was\O treated\O by\O the\O company\B .\O	I\O will\O never\O buy\O another\O computer\O from\O Dell\O ever\O again\O do\O to\O how\O awful\B it\O worked\O and\O how\O I\O was\O treated\O by\O the\O company\O .\O
train-991	I also love the design , the looks , the feel , and the my toshiba feature is wonderfull .	I\O also\O love\O the\O design\B ,\O the\O looks\O ,\O the\O feel\O ,\O and\O the\O my\O toshiba\O feature\O is\O wonderfull\O .\O	I\O also\O love\B the\O design\O ,\O the\O looks\O ,\O the\O feel\O ,\O and\O the\O my\O toshiba\O feature\O is\O wonderfull\O .\O
train-992	I also love the design , the looks , the feel , and the my toshiba feature is wonderfull .	I\O also\O love\O the\O design\O ,\O the\O looks\B ,\O the\O feel\O ,\O and\O the\O my\O toshiba\O feature\O is\O wonderfull\O .\O	I\O also\O love\B the\O design\O ,\O the\O looks\O ,\O the\O feel\O ,\O and\O the\O my\O toshiba\O feature\O is\O wonderfull\O .\O
train-993	I also love the design , the looks , the feel , and the my toshiba feature is wonderfull .	I\O also\O love\O the\O design\O ,\O the\O looks\O ,\O the\O feel\B ,\O and\O the\O my\O toshiba\O feature\O is\O wonderfull\O .\O	I\O also\O love\B the\O design\O ,\O the\O looks\O ,\O the\O feel\O ,\O and\O the\O my\O toshiba\O feature\O is\O wonderfull\O .\O
train-994	I also love the design , the looks , the feel , and the my toshiba feature is wonderfull .	I\O also\O love\O the\O design\O ,\O the\O looks\O ,\O the\O feel\O ,\O and\O the\O my\B toshiba\I feature\I is\O wonderfull\O .\O	I\O also\O love\O the\O design\O ,\O the\O looks\O ,\O the\O feel\O ,\O and\O the\O my\O toshiba\O feature\O is\O wonderfull\B .\O
train-995	I upgraded it 's RAM to 2GB , I am very happy with it .	I\O upgraded\O it\O 's\O RAM\B to\O 2GB\O ,\O I\O am\O very\O happy\O with\O it\O .\O	I\O upgraded\B it\O 's\O RAM\O to\O 2GB\O ,\O I\O am\O very\O happy\B with\O it\O .\O
